,Student_ID,Attendance_Percent,Assignment_Score,Midterm_Score,Final_Exam_Score,Project_Score,Participation_Score,Overall_Score,Status
8105,STU202408106,82.53,75.77,78.37,74.22,100.0,67.3,78.61,Pass
8106,STU202408107,86.97,82.31,43.19,45.79,65.84,82.14,61.04,Pass
8107,STU202408108,92.87,89.48,100.0,88.77,75.29,80.35,88.33,Pass
8108,STU202408109,64.53,45.93,100.0,77.37,65.5,60.96,70.61,Pass
8109,STU202408110,94.47,74.68,58.99,71.97,75.88,80.97,71.54,Pass
8110,STU202408111,60.0,49.26,85.94,82.71,100.0,69.14,76.23,Pass
8111,STU202408112,83.26,83.26,46.47,72.28,86.56,59.54,70.73,Pass
8112,STU202408113,75.16,92.2,38.49,60.08,77.56,68.37,67.24,Pass
8113,STU202408114,78.67,70.66,100.0,100.0,64.06,73.55,84.63,Pass
8114,STU202408115,76.63,70.96,82.29,48.39,60.26,72.9,65.04,Pass
8115,STU202408116,78.14,80.62,70.82,55.23,86.9,50.83,69.01,Pass
8116,STU202408117,60.0,79.14,81.58,82.4,79.38,49.38,77.67,Pass
8117,STU202408118,78.77,68.68,56.03,51.67,52.55,70.99,58.86,Pass
8118,STU202408119,93.13,82.61,69.93,85.37,85.57,85.62,81.65,Pass
8119,STU202408120,96.03,68.47,72.38,65.56,57.95,62.59,66.21,Pass
8120,STU202408121,74.22,76.59,42.07,63.76,89.56,62.22,66.35,Pass
8121,STU202408122,69.59,53.19,88.84,84.14,54.64,70.18,71.52,Pass
8122,STU202408123,82.15,89.27,59.98,59.95,69.21,80.08,70.69,Pass
8123,STU202408124,60.65,58.92,46.92,44.79,84.34,63.45,56.55,Pass
8124,STU202408125,88.23,76.75,98.45,87.99,66.26,78.85,83.1,Pass
8125,STU202408126,75.77,55.1,90.3,77.13,73.51,74.31,73.43,Pass
8126,STU202408127,90.15,65.35,64.29,54.0,73.6,85.67,65.0,Pass
8127,STU202408128,60.0,64.26,45.51,35.3,68.48,65.44,52.57,Pass
8128,STU202408129,94.09,79.83,77.63,72.72,92.34,93.42,80.5,Pass
8129,STU202408130,61.65,94.17,69.4,78.54,87.18,58.99,79.96,Pass
8130,STU202408131,81.02,60.55,100.0,88.51,42.78,82.17,76.32,Pass
8131,STU202408132,84.73,58.32,92.29,89.05,91.48,72.78,80.75,Pass
8132,STU202408133,94.74,87.6,59.92,59.48,67.46,80.75,69.92,Pass
8133,STU202408134,95.09,61.3,94.43,72.16,100.0,95.11,80.37,Pass
8134,STU202408135,72.48,100.0,92.52,89.59,63.72,83.61,88.3,Pass
8135,STU202408136,76.13,56.09,36.68,44.2,65.16,70.08,51.4,Fail
8136,STU202408137,85.22,82.89,78.69,72.83,70.92,79.86,76.93,Pass
8137,STU202408138,76.17,48.95,90.02,87.86,86.49,52.82,74.86,Pass
8138,STU202408139,76.91,56.75,60.81,70.55,70.15,66.44,64.68,Pass
8139,STU202408140,81.22,57.3,45.95,53.81,77.24,76.92,58.94,Pass
8140,STU202408141,73.76,63.03,100.0,95.55,80.71,65.61,83.09,Pass
8141,STU202408142,90.76,84.42,96.85,89.57,68.02,78.96,85.44,Pass
8142,STU202408143,72.2,71.42,73.29,75.68,100.0,66.74,76.89,Pass
8143,STU202408144,72.06,89.13,30.15,59.32,71.19,72.5,64.03,Pass
8144,STU202408145,85.33,84.1,61.3,68.87,64.32,62.16,69.81,Pass
8145,STU202408146,97.58,57.13,100.0,100.0,74.36,96.79,85.11,Pass
8146,STU202408147,90.51,70.4,92.95,64.62,91.42,86.16,77.9,Pass
8147,STU202408148,75.23,90.36,63.98,52.5,71.24,69.67,68.79,Pass
8148,STU202408149,86.81,59.18,59.79,55.11,79.76,75.78,62.83,Pass
8149,STU202408150,79.53,80.61,95.19,69.33,70.23,60.94,76.62,Pass
8150,STU202408151,84.18,61.12,64.55,85.49,85.25,74.42,74.07,Pass
8151,STU202408152,60.0,57.71,66.7,84.14,34.98,45.54,62.81,Pass
8152,STU202408153,73.83,67.53,76.73,79.97,80.64,78.67,76.18,Pass
8153,STU202408154,61.07,55.36,79.6,77.08,73.09,64.54,70.3,Pass
8154,STU202408155,83.6,90.64,49.16,42.14,95.15,76.58,67.06,Pass
8155,STU202408156,85.85,29.62,80.12,78.77,77.44,65.24,65.2,Pass
8156,STU202408157,69.67,79.8,51.02,57.32,68.29,53.38,62.93,Pass
8157,STU202408158,86.2,79.73,92.37,90.73,83.99,66.48,84.87,Pass
8158,STU202408159,91.57,65.14,62.91,57.46,76.1,77.48,65.27,Pass
8159,STU202408160,98.35,41.98,74.25,76.48,73.62,95.09,68.84,Pass
8160,STU202408161,77.4,78.82,17.28,47.56,88.76,75.0,58.25,Pass
8161,STU202408162,94.66,65.29,84.1,86.5,82.02,85.83,79.98,Pass
8162,STU202408163,73.91,62.65,86.6,78.84,75.56,64.79,74.45,Pass
8163,STU202408164,60.0,89.86,59.67,77.2,98.65,55.91,77.95,Pass
8164,STU202408165,74.79,94.01,44.31,41.16,60.48,71.73,60.96,Pass
8165,STU202408166,88.03,64.37,43.74,54.6,76.77,76.83,60.42,Pass
8166,STU202408167,85.07,60.38,69.05,73.37,87.76,76.21,71.7,Pass
8167,STU202408168,78.33,30.69,48.92,54.35,40.74,58.55,45.73,Pass
8168,STU202408169,80.91,48.01,67.83,74.85,42.47,85.69,62.96,Pass
8169,STU202408170,75.9,60.23,71.12,80.11,59.36,57.87,68.01,Pass
8170,STU202408171,92.87,88.13,73.15,47.43,93.88,81.94,73.17,Pass
8171,STU202408172,65.95,78.78,94.93,100.0,90.61,60.91,88.36,Pass
8172,STU202408173,82.62,87.87,92.59,74.35,88.49,78.39,83.9,Pass
8173,STU202408174,96.85,82.41,71.85,82.27,85.19,88.48,81.28,Pass
8174,STU202408175,79.5,72.01,81.1,65.71,78.49,80.98,73.81,Pass
8175,STU202408176,88.11,73.43,76.23,76.72,90.68,71.5,77.37,Pass
8176,STU202408177,73.72,80.07,95.51,88.64,72.4,75.84,84.15,Pass
8177,STU202408178,89.27,68.65,71.75,66.25,66.78,78.05,69.21,Pass
8178,STU202408179,90.1,76.76,85.81,71.16,99.25,83.4,80.93,Pass
8179,STU202408180,97.42,77.43,100.0,100.0,73.4,92.04,89.57,Pass
8180,STU202408181,60.54,75.65,76.85,65.14,82.68,60.83,72.31,Pass
8181,STU202408182,82.42,63.49,60.66,79.54,94.59,60.58,72.11,Pass
8182,STU202408183,79.26,92.08,61.43,96.44,70.6,72.6,82.09,Pass
8183,STU202408184,89.05,91.87,56.03,54.64,84.53,84.04,71.65,Pass
8184,STU202408185,91.63,53.05,83.02,55.93,68.85,80.17,64.99,Pass
8185,STU202408186,88.99,41.7,75.84,70.71,77.45,87.42,67.17,Pass
8186,STU202408187,89.09,65.38,62.86,57.32,95.85,79.6,68.45,Pass
8187,STU202408188,82.47,59.99,97.07,91.57,78.53,81.9,81.85,Pass
8188,STU202408189,96.67,47.3,62.24,57.06,78.43,81.94,61.35,Pass
8189,STU202408190,73.22,66.36,71.04,65.45,68.02,75.69,68.21,Pass
8190,STU202408191,87.8,93.41,55.26,57.74,91.77,72.93,72.78,Pass
8191,STU202408192,82.75,78.86,67.35,51.2,96.74,74.25,70.48,Pass
8192,STU202408193,88.75,84.29,54.87,55.72,80.28,68.32,67.63,Pass
8193,STU202408194,96.7,91.84,67.46,64.7,68.15,81.17,74.2,Pass
8194,STU202408195,67.08,83.57,50.44,47.05,61.21,63.84,60.66,Pass
8195,STU202408196,77.52,69.52,60.11,65.35,65.85,56.96,64.58,Pass
8196,STU202408197,76.02,89.52,56.5,72.77,62.55,79.46,72.84,Pass
8197,STU202408198,79.05,60.02,57.4,56.7,84.06,71.87,63.29,Pass
8198,STU202408199,95.66,49.21,53.0,56.68,48.9,87.41,55.98,Pass
8199,STU202408200,94.79,92.99,63.09,59.87,74.82,81.05,73.15,Pass
8200,STU202408201,89.22,95.07,23.82,60.92,70.12,73.45,64.67,Pass
8201,STU202408202,87.21,65.87,81.19,66.32,90.35,59.92,72.15,Pass
8202,STU202408203,70.9,63.98,74.1,61.58,81.53,70.13,68.53,Pass
8203,STU202408204,88.61,80.38,74.36,63.3,63.9,86.51,72.19,Pass
8204,STU202408205,82.47,55.56,65.8,79.91,72.35,73.31,69.21,Pass
8205,STU202408206,75.87,68.4,91.47,96.34,85.86,57.95,82.97,Pass
8206,STU202408207,60.0,75.52,55.96,48.7,74.81,65.9,62.49,Pass
8207,STU202408208,92.54,61.63,38.23,57.76,43.7,89.32,55.87,Pass
8208,STU202408209,84.73,88.49,73.56,64.6,73.56,76.81,74.93,Pass
8209,STU202408210,90.04,75.86,100.0,68.74,50.81,83.03,75.51,Pass
8210,STU202408211,84.64,69.96,94.69,65.54,72.35,85.78,75.52,Pass
8211,STU202408212,92.94,86.74,85.12,74.44,92.98,85.17,83.5,Pass
8212,STU202408213,96.43,74.27,100.0,95.36,77.74,89.05,87.74,Pass
8213,STU202408214,94.45,61.27,61.25,62.27,75.9,93.96,67.03,Pass
8214,STU202408215,94.12,90.97,60.36,63.09,63.19,84.05,71.63,Pass
8215,STU202408216,82.31,71.61,63.94,42.27,73.82,63.86,60.83,Pass
8216,STU202408217,73.21,22.15,23.61,35.25,67.98,88.08,39.84,Fail
8217,STU202408218,66.08,76.21,94.82,79.09,84.78,71.53,81.61,Pass
8218,STU202408219,74.59,43.21,68.46,61.72,71.35,76.49,61.36,Pass
8219,STU202408220,74.68,100.0,57.13,47.57,79.93,63.99,69.08,Pass
8220,STU202408221,76.24,77.43,64.78,87.25,73.49,70.07,76.52,Pass
8221,STU202408222,80.23,77.43,51.25,63.11,76.01,59.97,65.94,Pass
8222,STU202408223,97.9,83.29,69.16,77.04,70.37,80.7,76.39,Pass
8223,STU202408224,80.61,45.26,58.99,62.01,70.02,68.99,59.12,Pass
8224,STU202408225,70.38,77.97,59.83,77.39,74.74,60.89,71.97,Pass
8225,STU202408226,87.01,56.78,52.25,45.5,67.21,64.19,54.8,Pass
8226,STU202408227,62.29,65.88,68.8,77.05,93.52,47.83,72.16,Pass
8227,STU202408228,92.05,78.54,59.0,46.66,52.4,84.82,61.77,Pass
8228,STU202408229,80.6,63.69,92.47,81.65,85.88,74.36,79.23,Pass
8229,STU202408230,73.44,43.19,77.72,72.23,96.53,76.4,70.13,Pass
8230,STU202408231,81.08,79.19,44.46,53.38,69.54,64.81,61.61,Pass
8231,STU202408232,92.36,82.72,79.04,73.09,72.1,83.36,77.57,Pass
8232,STU202408233,86.31,55.42,74.16,43.87,63.21,74.92,58.82,Pass
8233,STU202408234,65.13,60.19,69.27,62.22,89.33,60.84,67.05,Pass
8234,STU202408235,77.34,69.04,65.17,63.72,85.57,63.48,68.59,Pass
8235,STU202408236,69.75,100.0,89.18,72.99,60.96,49.23,78.8,Pass
8236,STU202408237,60.0,97.97,48.09,35.58,56.83,58.04,59.11,Pass
8237,STU202408238,94.83,88.34,66.77,61.31,71.43,74.29,71.98,Pass
8238,STU202408239,82.69,100.0,37.82,55.61,83.95,65.88,68.43,Pass
8239,STU202408240,89.93,88.16,77.6,90.04,82.78,74.9,84.48,Pass
8240,STU202408241,89.45,76.09,66.84,63.81,74.72,82.57,71.0,Pass
8241,STU202408242,97.5,55.41,50.35,52.82,79.32,70.01,58.67,Pass
8242,STU202408243,89.86,46.05,71.32,58.88,75.27,76.58,62.39,Pass
8243,STU202408244,64.4,64.66,92.56,99.54,67.86,47.83,79.5,Pass
8244,STU202408245,93.0,74.87,70.01,58.66,76.55,87.4,70.54,Pass
8245,STU202408246,68.09,100.0,39.65,45.11,64.02,75.16,63.58,Pass
8246,STU202408247,91.72,68.61,67.66,71.31,89.03,85.35,73.97,Pass
8247,STU202408248,83.37,74.29,73.3,80.7,68.61,81.81,75.92,Pass
8248,STU202408249,85.82,77.18,55.53,52.41,69.1,96.75,66.17,Pass
8249,STU202408250,82.35,75.09,100.0,82.86,51.08,55.45,76.84,Pass
8250,STU202408251,93.23,98.67,41.91,47.56,68.67,82.05,65.82,Pass
8251,STU202408252,87.22,91.92,22.22,22.26,76.0,75.08,53.01,Fail
8252,STU202408253,60.0,72.08,51.13,61.09,54.04,60.37,60.72,Pass
8253,STU202408254,65.77,62.64,32.93,37.62,89.65,56.69,52.65,Pass
8254,STU202408255,97.58,63.56,85.0,70.85,61.18,85.55,71.88,Pass
8255,STU202408256,67.26,72.49,87.11,81.35,76.07,67.3,78.09,Pass
8256,STU202408257,74.7,61.34,39.01,49.55,86.61,71.43,58.14,Pass
8257,STU202408258,97.68,85.58,48.41,75.33,51.7,71.28,68.56,Pass
8258,STU202408259,88.85,61.86,46.13,73.93,59.77,84.31,64.27,Pass
8259,STU202408260,71.82,95.33,67.59,83.05,78.19,60.16,80.01,Pass
8260,STU202408261,83.8,82.35,76.46,95.04,82.65,69.7,83.76,Pass
8261,STU202408262,75.78,52.4,94.92,100.0,41.54,63.47,74.66,Pass
8262,STU202408263,72.14,94.09,75.64,50.69,77.32,70.42,72.5,Pass
8263,STU202408264,71.11,52.16,61.94,68.8,65.21,52.53,61.1,Pass
8264,STU202408265,85.78,96.09,61.12,65.51,76.18,84.94,75.82,Pass
8265,STU202408266,80.4,83.16,69.76,70.16,74.25,88.94,75.82,Pass
8266,STU202408267,91.01,100.0,70.84,61.75,86.16,77.75,78.39,Pass
8267,STU202408268,76.87,33.94,65.79,43.5,66.01,59.56,50.55,Pass
8268,STU202408269,60.53,74.13,69.75,60.26,97.58,43.65,69.56,Pass
8269,STU202408270,74.05,71.61,67.57,57.45,85.01,65.71,67.98,Pass
8270,STU202408271,91.22,62.72,41.87,58.47,69.6,74.91,59.53,Pass
8271,STU202408272,80.38,86.84,70.66,63.99,64.38,77.82,72.48,Pass
8272,STU202408273,61.21,67.19,52.26,71.26,84.77,66.44,67.99,Pass
8273,STU202408274,86.95,93.61,71.72,89.41,75.52,64.83,82.38,Pass
8274,STU202408275,74.95,58.04,76.81,61.23,86.89,65.73,67.85,Pass
8275,STU202408276,81.06,43.25,89.19,65.83,79.03,65.27,66.78,Pass
8276,STU202408277,71.14,60.81,67.4,71.32,43.74,66.89,63.33,Pass
8277,STU202408278,60.0,80.6,56.51,66.19,69.95,37.24,65.52,Pass
8278,STU202408279,74.17,87.03,83.2,76.25,75.68,55.19,78.14,Pass
8279,STU202408280,89.3,57.65,69.14,52.57,51.77,73.39,59.12,Pass
8280,STU202408281,95.6,79.81,100.0,89.06,87.6,87.02,88.51,Pass
8281,STU202408282,88.66,77.27,42.47,47.91,69.95,71.62,59.84,Pass
8282,STU202408283,96.81,75.11,57.56,67.92,57.59,90.6,68.36,Pass
8283,STU202408284,84.8,98.22,55.16,55.39,66.72,64.92,68.7,Pass
8284,STU202408285,78.29,67.7,100.0,94.96,69.29,68.43,82.65,Pass
8285,STU202408286,71.5,57.93,76.19,80.73,79.19,59.01,71.72,Pass
8286,STU202408287,96.66,73.14,34.32,38.6,87.13,91.57,58.95,Pass
8287,STU202408288,76.33,69.56,35.72,55.33,53.81,80.45,57.25,Pass
8288,STU202408289,87.04,85.56,83.46,81.38,81.79,82.84,83.05,Pass
8289,STU202408290,69.89,72.12,48.96,52.37,59.89,74.87,60.0,Pass
8290,STU202408291,95.15,75.8,68.1,80.22,78.29,80.53,76.43,Pass
8291,STU202408292,91.86,67.7,64.28,48.27,54.7,72.08,59.67,Pass
8292,STU202408293,84.06,37.72,100.0,79.82,87.42,70.21,73.51,Pass
8293,STU202408294,79.9,74.73,63.73,77.23,83.95,61.49,73.34,Pass
8294,STU202408295,85.37,89.72,60.4,63.42,82.95,77.7,73.75,Pass
8295,STU202408296,80.34,80.76,78.16,70.26,83.69,67.54,76.21,Pass
8296,STU202408297,62.11,49.28,88.02,74.56,70.71,50.5,67.95,Pass
8297,STU202408298,79.26,66.92,70.21,57.58,77.95,70.75,66.81,Pass
8298,STU202408299,84.86,68.26,26.68,57.6,71.26,57.99,56.17,Pass
8299,STU202408300,99.15,80.31,82.56,76.74,99.62,86.41,83.2,Pass
8300,STU202408301,73.29,74.16,43.57,51.56,98.63,52.72,62.79,Pass
8301,STU202408302,80.3,26.83,40.36,62.44,65.36,71.28,50.44,Fail
8302,STU202408303,80.34,56.56,59.14,73.88,100.0,72.97,70.43,Pass
8303,STU202408304,77.98,66.55,70.25,69.93,88.84,60.85,71.08,Pass
8304,STU202408305,95.03,62.24,94.26,100.0,99.67,78.59,87.22,Pass
8305,STU202408306,77.04,68.96,31.33,27.26,57.58,69.88,47.31,Pass
8306,STU202408307,94.5,64.87,70.79,87.36,59.08,72.53,72.7,Pass
8307,STU202408308,60.0,68.42,94.6,87.59,91.9,61.81,82.27,Pass
8308,STU202408309,75.67,83.84,66.17,73.85,53.44,81.19,72.48,Pass
8309,STU202408310,85.6,89.46,81.88,59.4,71.66,74.49,74.76,Pass
8310,STU202408311,77.27,69.6,80.36,61.29,84.76,77.27,72.3,Pass
8311,STU202408312,76.91,80.78,57.75,58.42,86.18,70.97,69.3,Pass
8312,STU202408313,86.32,78.29,78.93,76.37,82.75,73.42,78.03,Pass
8313,STU202408314,67.54,92.55,70.11,70.98,86.88,62.42,77.73,Pass
8314,STU202408315,96.22,82.07,62.28,60.47,57.2,80.58,67.75,Pass
8315,STU202408316,72.16,100.0,96.73,75.47,67.54,67.65,83.88,Pass
8316,STU202408317,91.04,82.47,64.86,65.54,87.29,80.72,74.42,Pass
8317,STU202408318,82.61,47.73,95.18,60.38,75.98,81.56,68.64,Pass
8318,STU202408319,83.23,92.15,61.86,87.89,63.41,68.84,78.17,Pass
8319,STU202408320,60.58,85.8,65.7,62.57,86.82,53.05,71.69,Pass
8320,STU202408321,88.09,85.48,63.81,53.79,67.64,84.51,68.87,Pass
8321,STU202408322,70.02,52.33,86.89,68.52,73.32,64.39,68.45,Pass
8322,STU202408323,86.77,88.41,52.44,43.02,74.87,74.75,64.2,Pass
8323,STU202408324,91.41,86.82,76.31,83.27,74.11,59.74,79.04,Pass
8324,STU202408325,71.01,51.01,75.12,76.27,83.75,77.26,70.95,Pass
8325,STU202408326,67.41,82.63,75.22,68.68,80.53,57.93,74.18,Pass
8326,STU202408327,95.61,76.39,100.0,83.27,58.43,84.22,81.27,Pass
8327,STU202408328,73.39,72.14,64.18,58.72,71.45,62.19,65.42,Pass
8328,STU202408329,74.32,70.74,100.0,60.7,70.11,72.61,73.67,Pass
8329,STU202408330,60.0,43.43,88.19,87.29,53.58,64.4,69.16,Pass
8330,STU202408331,91.3,70.97,41.96,50.24,82.73,71.03,60.72,Pass
8331,STU202408332,92.34,83.64,47.49,60.68,100.0,92.37,72.85,Pass
8332,STU202408333,72.68,59.64,86.49,87.78,94.08,54.03,78.06,Pass
8333,STU202408334,60.0,71.15,54.6,70.36,85.14,56.33,68.22,Pass
8334,STU202408335,78.67,64.37,72.43,70.28,51.79,62.06,65.64,Pass
8335,STU202408336,69.51,65.57,55.53,59.99,72.41,68.95,63.25,Pass
8336,STU202408337,80.97,44.45,59.67,74.24,92.65,84.51,67.67,Pass
8337,STU202408338,71.35,81.91,63.41,61.8,93.08,67.96,72.46,Pass
8338,STU202408339,78.91,72.29,85.74,92.25,79.75,65.55,81.41,Pass
8339,STU202408340,73.85,59.74,63.94,76.4,69.43,60.24,67.08,Pass
8340,STU202408341,87.05,89.96,93.69,74.82,71.03,91.74,83.5,Pass
8341,STU202408342,60.0,84.85,50.45,47.07,77.39,50.45,62.08,Pass
8342,STU202408343,85.14,71.0,82.3,61.0,45.09,66.82,65.96,Pass
8343,STU202408344,69.4,90.75,71.85,78.82,64.47,59.31,76.3,Pass
8344,STU202408345,60.0,95.75,45.77,20.3,47.14,53.16,51.57,Pass
8345,STU202408346,69.54,57.89,57.38,27.5,47.99,58.11,47.21,Pass
8346,STU202408347,86.28,55.27,65.88,69.04,51.84,68.81,62.36,Pass
8347,STU202408348,60.0,38.52,90.31,61.14,77.5,55.46,63.2,Pass
8348,STU202408349,60.0,61.37,65.73,51.84,62.87,58.06,59.28,Pass
8349,STU202408350,87.65,66.19,100.0,87.17,74.08,77.56,81.57,Pass
8350,STU202408351,72.46,47.53,62.27,44.17,76.23,50.8,54.1,Fail
8351,STU202408352,88.88,59.42,69.77,50.74,56.55,70.72,59.59,Pass
8352,STU202408353,94.2,83.09,91.8,99.08,55.94,78.24,85.07,Pass
8353,STU202408354,67.13,75.95,45.33,56.93,60.55,61.61,60.38,Pass
8354,STU202408355,93.53,60.6,89.63,89.97,74.42,81.8,79.41,Pass
8355,STU202408356,67.69,90.59,56.3,51.64,90.06,52.66,68.17,Pass
8356,STU202408357,83.63,51.79,63.8,83.92,37.55,72.51,63.77,Pass
8357,STU202408358,99.27,79.51,72.51,31.56,90.39,99.16,67.32,Pass
8358,STU202408359,91.84,68.52,53.47,37.74,86.74,74.64,59.62,Pass
8359,STU202408360,73.92,73.43,100.0,64.31,60.2,54.17,72.1,Pass
8360,STU202408361,87.51,76.51,72.01,57.19,72.24,85.65,70.09,Pass
8361,STU202408362,60.09,89.96,70.48,81.43,75.95,56.65,78.07,Pass
8362,STU202408363,95.31,82.64,57.39,82.98,74.1,77.1,75.86,Pass
8363,STU202408364,94.68,88.4,43.85,53.01,71.63,93.13,66.83,Pass
8364,STU202408365,88.2,56.73,88.45,84.78,85.92,51.25,75.32,Pass
8365,STU202408366,86.98,67.67,63.12,33.95,61.48,71.75,56.13,Pass
8366,STU202408367,63.45,57.81,73.95,75.5,83.55,45.59,68.98,Pass
8367,STU202408368,81.41,52.39,50.43,47.29,73.77,84.46,56.88,Pass
8368,STU202408369,85.95,85.55,82.65,61.6,62.11,70.16,72.73,Pass
8369,STU202408370,71.52,42.63,62.34,57.24,67.05,53.35,55.69,Pass
8370,STU202408371,81.73,63.24,38.25,45.89,39.34,58.68,49.0,Pass
8371,STU202408372,90.31,63.77,62.79,78.11,90.47,87.25,74.23,Pass
8372,STU202408373,71.26,68.82,82.02,55.18,66.03,80.93,68.16,Pass
8373,STU202408374,73.97,54.84,78.58,59.7,65.79,65.1,63.72,Pass
8374,STU202408375,80.69,60.94,74.91,84.4,60.42,71.75,71.77,Pass
8375,STU202408376,74.69,99.98,67.37,50.43,90.38,62.49,73.4,Pass
8376,STU202408377,60.0,68.08,68.69,43.72,64.93,64.45,60.06,Pass
8377,STU202408378,90.74,58.75,57.99,88.05,76.13,72.83,71.4,Pass
8378,STU202408379,86.48,75.53,88.91,64.85,47.52,67.96,70.04,Pass
8379,STU202408380,90.76,73.13,67.09,63.26,100.0,74.47,73.13,Pass
8380,STU202408381,94.03,100.0,58.53,57.44,63.45,86.11,72.07,Pass
8381,STU202408382,89.35,67.9,100.0,100.0,50.28,83.24,82.84,Pass
8382,STU202408383,95.4,79.3,90.29,80.13,80.71,71.08,81.14,Pass
8383,STU202408384,78.09,54.0,69.75,70.65,69.26,68.44,65.88,Pass
8384,STU202408385,97.42,61.22,61.68,70.9,77.83,62.4,66.83,Pass
8385,STU202408386,88.3,62.68,62.23,72.44,92.83,67.14,70.49,Pass
8386,STU202408387,78.3,49.76,50.66,66.61,62.15,66.75,58.56,Pass
8387,STU202408388,82.45,72.71,85.15,92.51,68.48,64.85,79.72,Pass
8388,STU202408389,63.85,75.78,100.0,76.82,70.13,59.8,78.49,Pass
8389,STU202408390,90.9,73.91,78.32,60.51,59.2,89.52,70.13,Pass
8390,STU202408391,92.23,47.83,95.93,76.91,79.61,81.9,74.35,Pass
8391,STU202408392,83.73,57.52,83.5,65.99,58.03,86.81,68.26,Pass
8392,STU202408393,67.03,66.08,41.55,59.49,81.01,58.22,60.65,Pass
8393,STU202408394,90.01,54.5,94.34,56.86,78.29,75.87,68.88,Pass
8394,STU202408395,68.37,41.39,63.96,79.01,66.12,68.78,63.64,Pass
8395,STU202408396,79.36,86.37,71.95,73.84,63.34,81.63,75.8,Pass
8396,STU202408397,88.24,94.65,51.62,35.95,62.99,81.21,62.34,Pass
8397,STU202408398,91.81,89.17,36.41,47.26,84.2,86.77,65.06,Pass
8398,STU202408399,69.1,76.38,56.8,63.09,93.06,62.06,69.55,Pass
8399,STU202408400,86.15,63.09,72.94,79.44,66.72,65.79,70.78,Pass
8400,STU202408401,78.02,100.0,70.32,66.56,61.83,75.91,75.9,Pass
8401,STU202408402,96.89,88.08,82.34,74.39,70.38,79.58,79.32,Pass
8402,STU202408403,95.93,59.67,73.22,67.45,70.21,81.86,68.51,Pass
8403,STU202408404,69.74,94.64,70.75,81.08,72.36,49.58,77.95,Pass
8404,STU202408405,79.67,74.48,58.21,82.57,70.97,87.88,74.47,Pass
8405,STU202408406,78.87,91.8,100.0,88.59,76.54,76.81,88.69,Pass
8406,STU202408407,91.6,95.91,100.0,77.93,82.78,90.38,88.81,Pass
8407,STU202408408,93.36,62.07,72.83,73.28,76.28,90.81,72.59,Pass
8408,STU202408409,93.16,69.98,43.07,73.41,87.87,80.92,69.4,Pass
8409,STU202408410,88.29,75.72,74.65,69.9,89.52,59.0,74.16,Pass
8410,STU202408411,89.56,73.39,45.32,43.73,66.71,78.04,58.34,Pass
8411,STU202408412,82.87,56.58,42.85,69.93,70.72,67.42,61.04,Pass
8412,STU202408413,92.72,73.68,85.99,79.4,77.28,91.03,80.13,Pass
8413,STU202408414,98.36,67.61,52.63,57.81,89.84,89.41,67.19,Pass
8414,STU202408415,85.63,67.85,59.14,42.73,69.86,77.74,59.86,Pass
8415,STU202408416,90.77,48.38,84.52,77.11,99.15,70.32,74.04,Pass
8416,STU202408417,62.06,68.51,76.54,81.42,65.54,50.94,71.79,Pass
8417,STU202408418,68.88,100.0,80.61,67.38,64.04,49.75,75.92,Pass
8418,STU202408419,94.1,78.84,100.0,82.23,54.63,72.19,79.79,Pass
8419,STU202408420,77.14,67.26,58.4,60.53,77.67,68.41,65.15,Pass
8420,STU202408421,81.88,80.07,74.13,70.35,65.76,65.46,72.36,Pass
8421,STU202408422,69.12,93.13,95.05,84.48,72.8,65.76,85.13,Pass
8422,STU202408423,68.73,61.21,51.39,76.83,69.18,68.88,65.89,Pass
8423,STU202408424,63.09,97.29,65.63,58.7,74.8,62.19,72.5,Pass
8424,STU202408425,90.12,55.97,83.54,67.22,82.97,93.77,72.69,Pass
8425,STU202408426,79.2,66.15,45.83,42.75,73.42,68.36,56.38,Pass
8426,STU202408427,83.31,64.84,72.14,64.43,71.34,83.28,69.0,Pass
8427,STU202408428,79.68,90.26,62.82,49.66,63.99,81.18,67.74,Pass
8428,STU202408429,95.53,55.41,51.68,53.34,97.41,70.48,61.85,Pass
8429,STU202408430,85.47,87.95,89.66,88.47,80.6,78.42,86.39,Pass
8430,STU202408431,64.28,69.23,84.53,87.84,54.21,73.5,76.05,Pass
8431,STU202408432,62.6,74.07,77.62,58.95,62.65,55.21,66.65,Pass
8432,STU202408433,89.13,89.78,80.74,68.98,87.93,69.47,79.42,Pass
8433,STU202408434,81.17,79.23,60.8,67.92,66.29,75.07,69.79,Pass
8434,STU202408435,86.98,91.16,68.96,59.16,73.37,77.6,73.09,Pass
8435,STU202408436,91.79,87.66,53.21,68.32,74.6,99.4,74.18,Pass
8436,STU202408437,87.76,100.0,81.92,72.05,67.31,85.71,81.67,Pass
8437,STU202408438,60.0,89.3,51.72,36.4,81.14,62.03,61.96,Pass
8438,STU202408439,62.44,73.84,59.02,64.87,71.04,51.38,65.52,Pass
8439,STU202408440,93.71,72.92,49.59,64.16,76.08,66.84,65.49,Pass
8440,STU202408441,91.99,98.04,71.9,57.7,63.76,90.33,74.8,Pass
8441,STU202408442,67.85,76.82,63.34,56.83,46.17,66.15,62.46,Pass
8442,STU202408443,91.07,79.92,75.25,62.75,63.13,78.1,71.13,Pass
8443,STU202408444,60.5,90.3,56.06,62.34,65.35,57.51,68.04,Pass
